text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
"For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
",spam_sms_spam,spam_1085,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)
",spam_sms_spam,spam_1086,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I don't think he has spatula hands!
",spam_sms_spam,spam_1087,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You can never do NOTHING
",spam_sms_spam,spam_1088,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
",spam_sms_spam,spam_1089,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Goodmorning today i am late for  &lt;DECIMAL&gt; min.
",spam_sms_spam,spam_1090,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
",spam_sms_spam,spam_1091,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Please da call me any mistake from my side sorry da. Pls da goto doctor.
",spam_sms_spam,spam_1092,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Where r we meeting?
",spam_sms_spam,spam_1093,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.
",spam_sms_spam,spam_1094,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Now only i reached home. . . I am very tired now. . I will come tomorro
",spam_sms_spam,spam_1095,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ryder unsold.now gibbs.
",spam_sms_spam,spam_1096,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
",spam_sms_spam,spam_1097,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
",spam_sms_spam,spam_1098,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"NO GIFTS!! You trying to get me to throw myself off a cliff or something?
",spam_sms_spam,spam_1099,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
",spam_sms_spam,spam_1100,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You busy or can I come by at some point and figure out what we're doing tomorrow
",spam_sms_spam,spam_1101,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary
",spam_sms_spam,spam_1102,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Black shirt n blue jeans... I thk i c ü...
",spam_sms_spam,spam_1103,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
",spam_sms_spam,spam_1104,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
",spam_sms_spam,spam_1105,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"on hen night. Going with a swing
",spam_sms_spam,spam_1106,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*
",spam_sms_spam,spam_1107,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
",spam_sms_spam,spam_1108,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
",spam_sms_spam,spam_1109,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"S s..first time..dhoni rocks...
",spam_sms_spam,spam_1110,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok ill tell the company
",spam_sms_spam,spam_1111,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Awesome, think we can get an 8th at usf some time tonight?
",spam_sms_spam,spam_1112,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"So that means you still think of teju
",spam_sms_spam,spam_1113,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"No I'm good for the movie, is it ok if I leave in an hourish?
",spam_sms_spam,spam_1114,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"No no:)this is kallis home ground.amla home town is durban:)
",spam_sms_spam,spam_1115,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"So lets make it saturday or monday as per convenience.
",spam_sms_spam,spam_1116,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hey... What time is your driving on fri? We go for evaluation on fri?
",spam_sms_spam,spam_1117,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"449050000301 You have won a £2,000 price! To claim, call 09050000301.
",spam_sms_spam,spam_1118,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
",spam_sms_spam,spam_1119,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16
",spam_sms_spam,spam_1120,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Cancel cheyyamo?and get some money back?
",spam_sms_spam,spam_1121,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
",spam_sms_spam,spam_1122,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Ok.ok ok..then..whats ur todays plan
",spam_sms_spam,spam_1123,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Good morning princess! How are you?
",spam_sms_spam,spam_1124,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Aiyar sorry lor forgot 2 tell u...
",spam_sms_spam,spam_1125,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
",spam_sms_spam,spam_1126,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Not tonight mate. Catching up on some sleep. This is my new number by the way. 
",spam_sms_spam,spam_1127,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D
",spam_sms_spam,spam_1128,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
",spam_sms_spam,spam_1129,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"So check your errors and if you had difficulties, do correction.
",spam_sms_spam,spam_1130,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Howz pain?hope u r fine..
",spam_sms_spam,spam_1131,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Sorry, I'll call later
",spam_sms_spam,spam_1132,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Good morning princess! How are you?
",spam_sms_spam,spam_1133,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.
",spam_sms_spam,spam_1134,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"U wake up already? Thanx 4 e tau sar piah it's quite nice.
",spam_sms_spam,spam_1135,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"K do I need a login or anything
",spam_sms_spam,spam_1136,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
",spam_sms_spam,spam_1137,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"LOL ... No just was busy
",spam_sms_spam,spam_1138,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"What * u wearing?
",spam_sms_spam,spam_1139,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
",spam_sms_spam,spam_1140,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Oh:)as usual vijay film or its different?
",spam_sms_spam,spam_1141,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
",spam_sms_spam,spam_1142,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Have you had a good day? Mine was really busy are you up to much tomorrow night?
",spam_sms_spam,spam_1143,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"And is there a way you can send shade's stuff to her. And she has been wonderful too.
",spam_sms_spam,spam_1144,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
",spam_sms_spam,spam_1145,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832
",spam_sms_spam,spam_1146,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Babe ? I lost you ... :-(
",spam_sms_spam,spam_1147,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok... Help me ask if she's working tmr a not?
",spam_sms_spam,spam_1148,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I'm not driving... Raining! Then i'll get caught at e mrt station lor.
",spam_sms_spam,spam_1149,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Not a drop in the tank
",spam_sms_spam,spam_1150,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"(That said can you text him one more time?)
",spam_sms_spam,spam_1151,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Sorry, I'll call later
",spam_sms_spam,spam_1152,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok i go change also...
",spam_sms_spam,spam_1153,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
",spam_sms_spam,spam_1154,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
",spam_sms_spam,spam_1155,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up
",spam_sms_spam,spam_1156,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
",spam_sms_spam,spam_1157,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
",spam_sms_spam,spam_1158,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hey! There's veggie pizza... :/
",spam_sms_spam,spam_1159,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yun buying... But school got offer 2000 plus only...
",spam_sms_spam,spam_1160,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You sure your neighbors didnt pick it up
",spam_sms_spam,spam_1161,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"K. I will sent it again
",spam_sms_spam,spam_1162,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
",spam_sms_spam,spam_1163,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!
",spam_sms_spam,spam_1164,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Well. Im computerless. Time to make some oreo truffles
",spam_sms_spam,spam_1165,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Haha yeah I see that now, be there in a sec
",spam_sms_spam,spam_1166,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I am not having her number sir
",spam_sms_spam,spam_1167,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Lol now I'm after that hot air balloon!
",spam_sms_spam,spam_1168,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
",spam_sms_spam,spam_1169,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
",spam_sms_spam,spam_1170,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yeah, we can probably swing by once my roommate finishes up with his girl
",spam_sms_spam,spam_1171,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!
",spam_sms_spam,spam_1172,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Happy new years melody!
",spam_sms_spam,spam_1173,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ü dun need to pick ur gf?
",spam_sms_spam,spam_1174,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yay! You better not have told that to 5 other girls either.
",spam_sms_spam,spam_1175,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
",spam_sms_spam,spam_1176,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? 
",spam_sms_spam,spam_1177,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Just nw i came to hme da..
",spam_sms_spam,spam_1178,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I'm outside islands, head towards hard rock and you'll run into me
",spam_sms_spam,spam_1179,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"To day class is there are no class.
",spam_sms_spam,spam_1180,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I'm in chennai velachery:)
",spam_sms_spam,spam_1181,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You flippin your shit yet?
",spam_sms_spam,spam_1182,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"K give me a sec, breaking a  &lt;#&gt;  at cstore
",spam_sms_spam,spam_1183,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Am i that much bad to avoid like this?
",spam_sms_spam,spam_1184,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yo, you around? Just got my car back
",spam_sms_spam,spam_1185,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Annoying isn't it.
",spam_sms_spam,spam_1186,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Goodmorning, Today i am late for  &lt;#&gt; min.
",spam_sms_spam,spam_1187,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"There's no point hangin on to mr not right if he's not makin u happy
",spam_sms_spam,spam_1188,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"All will come alive.better correct any good looking figure there itself..
",spam_sms_spam,spam_1189,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"In that case I guess I'll see you at campus lodge
",spam_sms_spam,spam_1190,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"We're done...
",spam_sms_spam,spam_1191,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Come to my home for one last time i wont do anything. Trust me.
",spam_sms_spam,spam_1192,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
",spam_sms_spam,spam_1193,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
",spam_sms_spam,spam_1194,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Ok... C ya...
",spam_sms_spam,spam_1195,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You have 1 new voicemail. Please call 08719181503
",spam_sms_spam,spam_1196,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"What he said is not the matter. My mind saying some other matter is there.
",spam_sms_spam,spam_1197,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"He also knows about lunch menu only da. . I know
",spam_sms_spam,spam_1198,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx
",spam_sms_spam,spam_1199,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
",spam_sms_spam,spam_1200,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Otherwise had part time job na-tuition..
",spam_sms_spam,spam_1201,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I know she called me
",spam_sms_spam,spam_1202,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Me also da, i feel yesterday night  wait til 2day night dear.
",spam_sms_spam,spam_1203,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Thanks for understanding. I've been trying to tell sura that.
",spam_sms_spam,spam_1204,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
",spam_sms_spam,spam_1205,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
",spam_sms_spam,spam_1206,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr
",spam_sms_spam,spam_1207,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"I need you to be in my strong arms...
",spam_sms_spam,spam_1208,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Also maaaan are you missing out
",spam_sms_spam,spam_1209,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"His bday real is in april .
",spam_sms_spam,spam_1210,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Guessin you ain't gonna be here before 9?
",spam_sms_spam,spam_1211,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ok then i will come to ur home after half an hour
",spam_sms_spam,spam_1212,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yo, the game almost over? Want to go to walmart soon
",spam_sms_spam,spam_1213,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!
",spam_sms_spam,spam_1214,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I'll text now! All creepy like so he won't think that we forgot
",spam_sms_spam,spam_1215,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?
",spam_sms_spam,spam_1216,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You have 1 new voicemail. Please call 08719181513.
",spam_sms_spam,spam_1217,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Damn, can you make it tonight or do you want to just wait til tomorrow
",spam_sms_spam,spam_1218,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"K..k..i'm also fine:)when will you complete the course?
",spam_sms_spam,spam_1219,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.
",spam_sms_spam,spam_1220,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
",spam_sms_spam,spam_1221,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Prakesh is there know.
",spam_sms_spam,spam_1222,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Teach me apps da. When you come to college.
",spam_sms_spam,spam_1223,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Rofl betta invest in some  anti aging products
",spam_sms_spam,spam_1224,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
",spam_sms_spam,spam_1225,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"sir, you will receive the account no another 1hr time. Sorry for the delay.
",spam_sms_spam,spam_1226,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
",spam_sms_spam,spam_1227,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"So ü'll be submitting da project tmr rite?
",spam_sms_spam,spam_1228,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
",spam_sms_spam,spam_1229,False,False,False,False,False,False,False,True,"0,0,0,0,0,0,0,1"
"Jus ans me lar. U'll noe later.
",spam_sms_spam,spam_1230,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
",spam_sms_spam,spam_1231,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"have got * few things to do. may be in * pub later.
",spam_sms_spam,spam_1232,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"1's finish meeting call me.
",spam_sms_spam,spam_1233,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Lol ok. I'll snatch her purse too.
",spam_sms_spam,spam_1234,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"""Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx""
",spam_sms_spam,spam_1235,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
",spam_sms_spam,spam_1236,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"How much are we getting?
",spam_sms_spam,spam_1237,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Is ur paper in e morn or aft tmr?
",spam_sms_spam,spam_1238,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Dear relieved of westonzoyland, all going to plan this end too!
",spam_sms_spam,spam_1239,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
",spam_sms_spam,spam_1240,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
",spam_sms_spam,spam_1241,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I want to show you the world, princess :) how about europe?
",spam_sms_spam,spam_1242,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Nobody can decide where to eat and dad wants Chinese
",spam_sms_spam,spam_1243,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"No shoot me. I'm in the docs waiting room. :/
",spam_sms_spam,spam_1244,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Now? I'm going out 4 dinner soon..
",spam_sms_spam,spam_1245,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Hello which the site to download songs its urgent pls
",spam_sms_spam,spam_1246,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! 
",spam_sms_spam,spam_1247,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Horrible gal. Me in sch doing some stuff. How come u got mc?
",spam_sms_spam,spam_1248,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x
",spam_sms_spam,spam_1249,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"I call you later, don't have network. If urgnt, sms me.
",spam_sms_spam,spam_1250,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
",spam_sms_spam,spam_1251,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
